t,f
1989.3300000000002,-1.2012942212875732
1989.3400000000001,-1.2011479363531656
1989.3500000000001,-1.2010015573086232
1989.3600000000001,-1.200855084033829
1989.3700000000001,-1.2007085164084454
1989.38,-1.2005618543119112
1989.39,-1.2004150976234422
1989.4,-1.2002682462220315
1989.41,-1.2001212999864472
1989.42,-1.1999742587952333
1989.43,-1.199827122526708
1989.44,-1.199679891058965
1989.45,-1.1995325642698706
1989.46,-1.1993851420370654
1989.47,-1.199237624237962
1989.48,-1.199090010749745
1989.49,-1.198942301449372
1989.5,-1.1987944962135701
1989.51,-1.1986465949188376
1989.52,-1.198498597441443
1989.53,-1.198350503657424
1989.54,-1.1982023134425874
1989.55,-1.1980540266725082
1989.56,-1.1979056432225292
1989.57,-1.1977571629677604
1989.5800000000002,-1.197608585783079
1989.5900000000001,-1.1974599115431284
1989.6000000000001,-1.1973111401223164
1989.6100000000001,-1.1971622713948171
1989.6200000000001,-1.1970133052345686
1989.63,-1.196864241515273
1989.64,-1.1967150801103958
1989.65,-1.1965658208931655
1989.66,-1.1964164637365715
1989.67,-1.1962670085133669
1989.68,-1.1961174550960647
1989.69,-1.1959678033569388
1989.7,-1.1958180531680225
1989.71,-1.1956682044011087
1989.72,-1.1955182569277492
1989.73,-1.1953682106192538
1989.74,-1.1952180653466904
1989.75,-1.1950678209808838
1989.76,-1.194917477392415
1989.77,-1.1947670344516206
1989.78,-1.1946164920285929
1989.79,-1.194465849993179
1989.8,-1.1943151082149799
1989.81,-1.1941642665633503
1989.82,-1.1940133249073976
1989.8300000000002,-1.1938622831159815
1989.8400000000001,-1.1937111410577135
1989.8500000000001,-1.1935598986009563
1989.8600000000001,-1.1934085556138228
1989.8700000000001,-1.1932571119641764
1989.88,-1.1931055675196296
1989.89,-1.1929539221475431
1989.9,-1.1928021757150258
1989.91,-1.192650328088935
1989.92,-1.1924983791358739
1989.93,-1.1923463287221923
1989.94,-1.1921941767139852
1989.95,-1.1920419229770938
1989.96,-1.1918895673771024
1989.97,-1.1917371097793403
1989.98,-1.1915845500488786
1989.99,-1.191431888050532
1990.0,-1.1912791236488558
1990.01,-1.1911262567081484
1990.02,-1.1909732870924477
1990.03,-1.1908202146655325
1990.04,-1.190667039290919
1990.05,-1.190513760831865
1990.06,-1.1903603791513635
1990.07,-1.190206894112147
1990.0800000000002,-1.190053305576684
1990.0900000000001,-1.1898996134071795
1990.1000000000001,-1.1897458174655737
1990.1100000000001,-1.1895919176135419
1990.1200000000001,-1.1894379137124935
1990.13,-1.1892838056235713
1990.14,-1.1891295932076515
1990.15,-1.1889752763253427
1990.16,-1.1888208548369845
1990.17,-1.1886663286026469
1990.18,-1.1885116974821315
1990.19,-1.1883569613349692
1990.2,-1.1882021200204196
1990.21,-1.188047173397471
1990.22,-1.187892121324838
1990.23,-1.1877369636609636
1990.24,-1.1875817002640168
1990.25,-1.1874263309918918
1990.26,-1.1872708557022078
1990.27,-1.1871152742523086
1990.28,-1.1869595864992615
1990.29,-1.1868037922998558
1990.3,-1.1866478915106036
1990.31,-1.1864918839877392
1990.32,-1.1863357695872165
1990.3300000000002,-1.1861795481647102
1990.3400000000001,-1.1860232195756142
1990.3500000000001,-1.1858667836750414
1990.3600000000001,-1.1857102403178228
1990.3700000000001,-1.1855535893585056
1990.38,-1.1853968306513551
1990.39,-1.1852399640503521
1990.4,-1.1850829894091917
1990.41,-1.1849259065812843
1990.42,-1.1847687154197541
1990.43,-1.1846114157774377
1990.44,-1.1844540075068855
1990.45,-1.1842964904603583
1990.46,-1.1841388644898276
1990.47,-1.1839811294469758
1990.48,-1.1838232851831951
1990.49,-1.1836653315495853
1990.5,-1.1835072683969547
1990.51,-1.1833490955758195
1990.52,-1.1831908129364013
1990.53,-1.1830324203286287
1990.54,-1.1828739176021346
1990.55,-1.1827153046062562
1990.56,-1.1825565811900345
1990.57,-1.1823977472022138
1990.5800000000002,-1.1822388024912394
1990.5900000000001,-1.1820797469052586
1990.6000000000001,-1.1819205802921198
1990.6100000000001,-1.1817613024993696
1990.6200000000001,-1.181601913374256
1990.63,-1.181442412763723
1990.64,-1.1812828005144138
1990.65,-1.181123076472668
1990.66,-1.1809632404845203
1990.67,-1.1808032923957015
1990.68,-1.1806432320516373
1990.69,-1.1804830592974458
1990.7,-1.1803227739779392
1990.71,-1.1801623759376212
1990.72,-1.1800018650206874
1990.73,-1.1798412410710235
1990.74,-1.1796805039322051
1990.75,-1.1795196534474974
1990.76,-1.179358689459853
1990.77,-1.1791976118119116
1990.78,-1.1790364203460006
1990.79,-1.1788751149041332
1990.8,-1.1787136953280073
1990.81,-1.1785521614590042
1990.82,-1.1783905131381898
1990.8300000000002,-1.1782287502063122
1990.8400000000001,-1.1780668725038013
1990.8500000000001,-1.177904879870768
1990.8600000000001,-1.177742772147004
1990.8700000000001,-1.177580549171979
1990.88,-1.1774182107848428
1990.89,-1.177255756824421
1990.9,-1.177093187129218
1990.91,-1.1769305015374132
1990.92,-1.176767699886861
1990.93,-1.1766047820150916
1990.94,-1.1764417477593079
1990.95,-1.176278596956385
1990.96,-1.17611532944287
1990.97,-1.1759519450549814
1990.98,-1.1757884436286086
1990.99,-1.1756248249993095
1991.0,-1.17546108900231
1991.01,-1.1752972354725044
1991.02,-1.1751332642444532
1991.03,-1.1749691751523836
1991.04,-1.1748049680301873
1991.05,-1.1746406427114207
1991.06,-1.1744761990293027
1991.07,-1.174311636816715
1991.0800000000002,-1.174146955906201
1991.0900000000001,-1.1739821561299653
1991.1000000000001,-1.1738172373198708
1991.1100000000001,-1.1736521993074405
1991.1200000000001,-1.1734870419238554
1991.13,-1.1733217649999534
1991.14,-1.1731563683662287
1991.15,-1.1729908518528303
1991.16,-1.1728252152895626
1991.17,-1.1726594585058834
1991.18,-1.1724935813309028
1991.19,-1.1723275835933826
1991.2,-1.172161465121736
1991.21,-1.1719952257440258
1991.22,-1.1718288652879636
1991.23,-1.171662383580909
1991.24,-1.17149578044987
1991.25,-1.1713290557214993
1991.26,-1.1711622092220957
1991.27,-1.1709952407776019
1991.28,-1.1708281502136062
1991.29,-1.1706609373553365
1991.3,-1.1704936020276635
1991.31,-1.1703261440550987
1991.32,-1.170158563261794
1991.3300000000002,-1.1699908594715382
1991.3400000000001,-1.1698230325077599
1991.3500000000001,-1.169655082193523
1991.3600000000001,-1.1694870083515285
1991.3700000000001,-1.169318810804112
1991.38,-1.169150489373243
1991.39,-1.1689820438805238
1991.4,-1.1688134741471892
1991.41,-1.1686447799941044
1991.42,-1.1684759612417652
1991.43,-1.1683070177102965
1991.44,-1.1681379492194517
1991.45,-1.167968755588611
1991.46,-1.1677994366367803
1991.47,-1.1676299921825914
1991.48,-1.1674604220443
1991.49,-1.1672907260397853
1991.5,-1.1671209039865487
1991.51,-1.1669509557017115
1991.52,-1.1667808810020168
1991.53,-1.1666106797038263
1991.54,-1.16644035162312
1991.55,-1.1662698965754954
1991.56,-1.1660993143761647
1991.57,-1.1659286048399562
1991.5800000000002,-1.1657577677813131
1991.5900000000001,-1.1655868030142897
1991.6000000000001,-1.1654157103525538
1991.6100000000001,-1.1652444896093832
1991.6200000000001,-1.1650731405976669
1991.63,-1.1649016631299014
1991.64,-1.1647300570181927
1991.65,-1.1645583220742515
1991.66,-1.1643864581093952
1991.67,-1.1642144649345467
1991.68,-1.1640423423602313
1991.69,-1.1638700901965775
1991.7,-1.163697708253315
1991.71,-1.1635251963397741
1991.72,-1.1633525542648842
1991.73,-1.1631797818371727
1991.74,-1.1630068788647652
1991.75,-1.1628338451553826
1991.76,-1.1626606805163404
1991.77,-1.1624873847545496
1991.78,-1.162313957676512
1991.79,-1.1621403990883226
1991.8,-1.1619667087956662
1991.81,-1.1617928866038172
1991.82,-1.161618932317639
1991.8300000000002,-1.1614448457415807
1991.8400000000001,-1.16127062667968
1991.8500000000001,-1.1610962749355573
1991.8600000000001,-1.1609217903124185
1991.8700000000001,-1.1607471726130512
1991.88,-1.1605724216398252
1991.89,-1.1603975371946904
1991.9,-1.1602225190791768
1991.91,-1.1600473670943918
1991.92,-1.1598720810410204
1991.93,-1.1596966607193226
1991.94,-1.1595211059291346
1991.95,-1.1593454164698653
1991.96,-1.1591695921404959
1991.97,-1.1589936327395791
1991.98,-1.1588175380652372
1991.99,-1.1586413079151632
1992.0,-1.1584649420866153
1992.01,-1.15828844037642
1992.02,-1.1581118025809685
1992.03,-1.1579350284962164
1992.04,-1.157758117917682
1992.05,-1.1575810706404457
1992.06,-1.1574038864591478
1992.07,-1.1572265651679894
1992.0800000000002,-1.1570491065607276
1992.0900000000001,-1.1568715104306784
1992.1000000000001,-1.1566937765707122
1992.1100000000001,-1.1565159047732545
1992.1200000000001,-1.1563378948302843
1992.13,-1.1561597465333315
1992.14,-1.155981459673478
1992.15,-1.1558030340413543
1992.16,-1.1556244694271405
1992.17,-1.1554457656205621
1992.18,-1.1552669224108914
1992.19,-1.1550879395869451
1992.2,-1.1549088169370831
1992.21,-1.154729554249207
1992.22,-1.1545501513107599
1992.23,-1.1543706079087235
1992.24,-1.154190923829618
1992.25,-1.154011098859501
1992.26,-1.1538311327839645
1992.27,-1.153651025388136
1992.28,-1.1534707764566752
1992.29,-1.1532903857737737
1992.3,-1.1531098531231545
1992.31,-1.1529291782880682
1992.32,-1.1527483610512939
1992.3300000000002,-1.1525674011951368
1992.3400000000001,-1.152386298501428
1992.3500000000001,-1.1522050527515215
1992.3600000000001,-1.1520236637262946
1992.3700000000001,-1.1518421312061442
1992.38,-1.151660454970989
1992.39,-1.1514786348002652
1992.4,-1.1512966704729264
1992.41,-1.151114561767441
1992.42,-1.1509323084617928
1992.43,-1.150749910333478
1992.44,-1.1505673671595045
1992.45,-1.1503846787163907
1992.46,-1.1502018447801639
1992.47,-1.150018865126359
1992.48,-1.1498357395300163
1992.49,-1.1496524677656812
1992.5,-1.1494690496074034
1992.51,-1.1492854848287328
1992.52,-1.1491017732027207
1992.53,-1.1489179145019173
1992.54,-1.1487339084983705
1992.55,-1.1485497549636254
1992.56,-1.14836545366872
1992.57,-1.148181004384187
1992.5800000000002,-1.1479964068800501
1992.5900000000001,-1.147811660925825
1992.6000000000001,-1.1476267662905153
1992.6100000000001,-1.1474417227426121
1992.6200000000001,-1.147256530050093
1992.63,-1.1470711879804207
1992.64,-1.1468856963005398
1992.65,-1.1467000547768784
1992.66,-1.1465142631753433
1992.67,-1.146328321261321
1992.68,-1.1461422287996745
1992.69,-1.145955985554743
1992.7,-1.1457695912903403
1992.71,-1.1455830457697527
1992.72,-1.1453963487557377
1992.73,-1.1452095000105225
1992.74,-1.1450224992958025
1992.75,-1.1448353463727396
1992.76,-1.1446480410019615
1992.77,-1.1444605829435586
1992.78,-1.1442729719570843
1992.79,-1.1440852078015524
1992.8,-1.143897290235435
1992.81,-1.1437092190166622
1992.82,-1.1435209939026199
1992.8300000000002,-1.143332614650148
1992.8400000000001,-1.1431440810155395
1992.8500000000001,-1.1429553927545382
1992.8600000000001,-1.1427665496223376
1992.8700000000001,-1.1425775513735792
1992.88,-1.1423883977623506
1992.89,-1.1421990885421844
1992.9,-1.142009623466056
1992.91,-1.1418200022863827
1992.92,-1.1416302247550214
1992.93,-1.1414402906232672
1992.94,-1.1412501996418527
1992.95,-1.1410599515609443
1992.96,-1.1408695461301428
1992.97,-1.1406789830984794
1992.98,-1.1404882622144168
1992.99,-1.1402973832258445
1993.0,-1.1401063458800804
1993.01,-1.1399151499238667
1993.02,-1.1397237951033683
1993.03,-1.1395322811641728
1993.04,-1.139340607851287
1993.05,-1.1391487749091367
1993.06,-1.1389567820815636
1993.07,-1.1387646291118247
1993.0800000000002,-1.1385723157425902
1993.0900000000001,-1.138379841715941
1993.1000000000001,-1.1381872067733687
1993.1100000000001,-1.1379944106557722
1993.1200000000001,-1.1378014531034566
1993.13,-1.1376083338561316
1993.14,-1.1374150526529103
1993.15,-1.1372216092323062
1993.16,-1.1370280033322313
1993.17,-1.1368342346899958
1993.18,-1.1366403030423056
1993.19,-1.13644620812526
1993.2,-1.1362519496743504
1993.21,-1.1360575274244589
1993.22,-1.1358629411098553
1993.23,-1.1356681904641974
1993.24,-1.1354732752205263
1993.25,-1.135278195111267
1993.26,-1.135082949868225
1993.27,-1.1348875392225857
1993.28,-1.1346919629049115
1993.29,-1.1344962206451412
1993.3,-1.1343003121725865
1993.31,-1.134104237215931
1993.32,-1.133907995503229
1993.3300000000002,-1.1337115867619028
1993.3400000000001,-1.1335150107187406
1993.3500000000001,-1.1333182670998951
1993.3600000000001,-1.133121355630881
1993.3700000000001,-1.132924276036575
1993.38,-1.1327270280412105
1993.39,-1.1325296113683792
1993.4,-1.132332025741026
1993.41,-1.1321342708814512
1993.42,-1.131936346511303
1993.43,-1.1317382523515809
1993.44,-1.13153998812263
1993.45,-1.1313415535441411
1993.46,-1.131142948335148
1993.47,-1.1309441722140252
1993.48,-1.1307452248984868
1993.49,-1.1305461061055835
1993.5,-1.130346815551702
1993.51,-1.1301473529525612
1993.52,-1.1299477180232107
1993.53,-1.1297479104780308
1993.54,-1.1295479300307272
1993.55,-1.1293477763943318
1993.56,-1.1291474492811986
1993.57,-1.1289469484030026
1993.5800000000002,-1.128746273470738
1993.5900000000001,-1.1285454241947157
1993.6000000000001,-1.1283444002845615
1993.6100000000001,-1.128143201449213
1993.6200000000001,-1.1279418273969186
1993.63,-1.1277402778352354
1993.64,-1.1275385524710269
1993.65,-1.1273366510104599
1993.66,-1.1271345731590046
1993.67,-1.1269323186214304
1993.68,-1.1267298871018039
1993.69,-1.1265272783034885
1993.7,-1.1263244919291402
1993.71,-1.126121527680707
1993.72,-1.1259183852594257
1993.73,-1.12571506436582
1993.74,-1.1255115646996978
1993.75,-1.1253078859601509
1993.76,-1.1251040278455506
1993.77,-1.1248999900535472
1993.78,-1.1246957722810655
1993.79,-1.124491374224305
1993.8,-1.1242867955787366
1993.81,-1.1240820360391008
1993.82,-1.123877095299404
1993.8300000000002,-1.1236719730529183
1993.8400000000001,-1.1234666689921777
1993.8500000000001,-1.1232611828089762
1993.8600000000001,-1.1230555141943668
1993.8700000000001,-1.1228496628386566
1993.88,-1.122643628431406
1993.89,-1.1224374106614283
1993.9,-1.1222310092167833
1993.91,-1.1220244237847778
1993.92,-1.1218176540519627
1993.93,-1.1216106997041302
1993.94,-1.1214035604263122
1993.95,-1.1211962359027767
1993.96,-1.1209887258170275
1993.97,-1.120781029851799
1993.98,-1.1205731476890561
1993.99,-1.120365079009991
1994.0,-1.1201568234950203
1994.01,-1.1199483808237838
1994.02,-1.1197397506751403
1994.03,-1.119530932727167
1994.04,-1.119321926657156
1994.05,-1.1191127321416114
1994.06,-1.1189033488562492
1994.07,-1.1186937764759914
1994.0800000000002,-1.1184840146749662
1994.0900000000001,-1.1182740631265036
1994.1000000000001,-1.1180639215031345
1994.1100000000001,-1.1178535894765882
1994.1200000000001,-1.1176430667177872
1994.13,-1.1174323528968482
1994.14,-1.117221447683077
1994.15,-1.1170103507449682
1994.16,-1.1167990617502004
1994.17,-1.1165875803656347
1994.18,-1.1163759062573113
1994.19,-1.1161640390904488
1994.2,-1.11595197852944
1994.21,-1.1157397242378493
1994.22,-1.11552727587841
1994.23,-1.1153146331130233
1994.24,-1.1151017956027536
1994.25,-1.1148887630078268
1994.26,-1.1146755349876276
1994.27,-1.1144621112006965
1994.28,-1.1142484913047277
1994.29,-1.114034674956566
1994.3,-1.1138206618122033
1994.31,-1.1136064515267778
1994.32,-1.11339204375457
1994.3300000000002,-1.113177438148999
1994.3400000000001,-1.1129626343626216
1994.3500000000001,-1.112747632047129
1994.3600000000001,-1.112532430853344
1994.3700000000001,-1.1123170304312173
1994.38,-1.1121014304298258
1994.39,-1.1118856304973697
1994.4,-1.1116696302811684
1994.41,-1.1114534294276592
1994.42,-1.1112370275823946
1994.43,-1.1110204243900381
1994.44,-1.1108036194943618
1994.45,-1.110586612538244
1994.46,-1.110369403163666
1994.47,-1.1101519910117092
1994.48,-1.1099343757225522
1994.49,-1.1097165569354681
1994.5,-1.1094985342888208
1994.51,-1.1092803074200634
1994.52,-1.109061875965734
1994.53,-1.1088432395614527
1994.54,-1.10862439784192
1994.55,-1.1084053504409124
1994.56,-1.1081860969912798
1994.57,-1.1079666371249435
1994.5800000000002,-1.1077469704728906
1994.5900000000001,-1.107527096665174
1994.6000000000001,-1.107307015330907
1994.6100000000001,-1.107086726098262
1994.6200000000001,-1.106866228594466
1994.63,-1.1066455224457987
1994.64,-1.106424607277588
1994.65,-1.1062034827142082
1994.66,-1.1059821483790766
1994.67,-1.1057606038946497
1994.68,-1.10553884888242
1994.69,-1.1053168829629147
1994.7,-1.1050947057556897
1994.71,-1.1048723168793289
1994.72,-1.1046497159514388
1994.73,-1.1044269025886475
1994.74,-1.1042038764066
1994.75,-1.103980637019955
1994.76,-1.1037571840423823
1994.77,-1.1035335170865586
1994.78,-1.1033096357641656
1994.79,-1.1030855396858856
1994.8,-1.1028612284613988
1994.81,-1.1026367016993792
1994.82,-1.1024119590074923
1994.8300000000002,-1.1021869999923901
1994.8400000000001,-1.10196182425971
1994.8500000000001,-1.1017364314140696
1994.8600000000001,-1.1015108210590634
1994.8700000000001,-1.1012849927972619
1994.88,-1.1010589462302043
1994.89,-1.100832680958398
1994.9,-1.1006061965813132
1994.91,-1.1003794926973816
1994.92,-1.1001525689039908
1994.93,-1.099925424797482
1994.94,-1.099698059973146
1994.95,-1.0994704740252206
1994.96,-1.0992426665468855
1994.97,-1.0990146371302596
1994.98,-1.098786385366398
1994.99,-1.0985579108452879
1995.0,-1.0983292131558438
1995.01,-1.0981002918859066
1995.02,-1.0978711466222377
1995.03,-1.0976417769505158
1995.04,-1.0974121824553342
1995.05,-1.0971823627201955
1995.06,-1.0969523173275093
1995.07,-1.0967220458585891
1995.0800000000002,-1.0964915478936466
1995.0900000000001,-1.0962608230117885
1995.1000000000001,-1.0960298707910143
1995.1100000000001,-1.0957986908082102
1995.1200000000001,-1.0955672826391478
1995.13,-1.0953356458584782
1995.14,-1.0951037800397294
1995.15,-1.0948716847553024
1995.16,-1.0946393595764665
1995.17,-1.0944068040733563
1995.18,-1.0941740178149673
1995.19,-1.0939410003691532
1995.2,-1.0937077513026197
1995.21,-1.0934742701809232
1995.22,-1.0932405565684644
1995.23,-1.093006610028486
1995.24,-1.0927724301230695
1995.25,-1.0925380164131284
1995.26,-1.092303368458406
1995.27,-1.0920684858174723
1995.28,-1.0918333680477172
1995.29,-1.0915980147053495
1995.3,-1.0913624253453902
1995.31,-1.0911265995216706
1995.32,-1.090890536786827
1995.3300000000002,-1.090654236692296
1995.3400000000001,-1.090417698788312
1995.3500000000001,-1.0901809226239016
1995.3600000000001,-1.0899439077468809
1995.3700000000001,-1.0897066537038487
1995.38,-1.0894691600401862
1995.39,-1.0892314263000484
